,feature_importance
embed1_1,0.7211338273172394
embed1_2,3.4790021577888472
embed1_3,0.36463388808762054
embed1_4,0.23115600504753842
embed1_5,0.3856459806597868
embed1_6,0.3604619255907083
embed1_7,2.3822758216400968
embed1_8,0.24969068740274344
embed1_9,0.1794851561326262
embed1_10,0.24456340481920055
embed1_11,0.17287363684216442
embed1_12,0.10278194864187279
embed1_13,0.6648700927390284
embed1_14,1.293483184488188
embed1_15,2.3298118407681727
embed1_16,1.1586305395076784
embed1_17,0.3433669759075333
embed1_18,2.6396413780193044
embed1_19,0.4211538688459621
embed1_20,0.44527253331839445
embed1_21,0.5936887375730363
embed1_22,0.2942477266911601
embed1_23,26.96279569763147
embed1_24,0.8762639806825345
embed1_25,0.3445983763803062
embed1_26,0.28692712317227664
embed1_27,5.406857573290495
embed1_28,0.33829459851746824
embed1_29,0.18339657760312372
embed1_30,0.43169553335912375
embed1_31,0.45636477515657514
embed1_32,1.5531253696031657
embed1_33,2.6971874463492607
embed1_34,0.5638257529324142
embed1_35,0.14665525330950613
embed1_36,0.536977383027994
embed1_37,0.28699165912356556
embed1_38,0.8663579386859342
embed1_39,0.4919587345477672
embed1_40,0.1350804884360033
embed1_41,0.7526126265045117
embed1_42,4.611644149562899
embed1_43,0.24958396337792038
embed1_44,0.2812304623134876
embed1_45,0.2612801470348022
embed1_46,0.16143301075482328
embed1_47,0.17300509231094574
embed1_48,0.10942992388195102
embed1_49,0.1794968120107626
embed1_50,0.26243865414117656
embed1_51,0.21041262521411774
embed1_52,1.2915814899331854
embed1_53,2.251771095510797
embed1_54,0.7848206646607802
embed1_55,0.23178603077107623
embed1_56,0.1847233885777567
embed1_57,0.5358390760340824
embed1_58,1.459250583989893
embed1_59,1.4647209128479333
embed1_60,0.17420273003096348
embed1_61,0.21282682923207658
embed1_62,4.061318816920651
embed1_63,0.18185588053698712
embed1_64,1.994409107832515
embed2_1,0.4691445227055382
embed2_2,0.09783006930043622
embed2_3,0.14926116170951292
embed2_4,0.1176073667346409
embed2_5,0.11991054738964577
embed2_6,0.12217379891908615
embed2_7,0.17834051539668128
embed2_8,0.1343008059914713
embed2_9,0.07615961231787649
embed2_10,0.09110542265842321
embed2_11,0.20039933104350585
embed2_12,0.12011299633565913
embed2_13,0.22346084875216354
embed2_14,0.15602798188123473
embed2_15,0.13926826955179009
embed2_16,0.11871575857309324
embed2_17,0.15493327273961002
embed2_18,2.4515024767891003
embed2_19,0.06630418453708858
embed2_20,0.10961608555249912
embed2_21,0.12544884273811402
embed2_22,0.22404707085268366
embed2_23,1.553783724112001
embed2_24,0.1947569138433997
embed2_25,0.06522353176996286
embed2_26,0.16413555627654197
embed2_27,0.2058301228675519
embed2_28,0.17231363876321698
embed2_29,0.09743959411262618
embed2_30,0.14100687195928105
embed2_31,0.08906570221395729
embed2_32,1.5159981903052937
embed2_33,0.1913078154992306
embed2_34,0.15689101756608945
embed2_35,0.09682407196269456
embed2_36,0.1617449560828586
embed2_37,0.20237655118554582
embed2_38,0.13459401469126162
embed2_39,0.4839001313109949
embed2_40,0.12175338143403967
embed2_41,0.11255651603660564
embed2_42,0.3323453454512392
embed2_43,0.08106153574537418
embed2_44,0.11922729119842106
embed2_45,0.0646496837980147
embed2_46,0.10822332618359994
embed2_47,0.09390472892645613
embed2_48,0.1729640055523116
embed2_49,0.10948984723054786
embed2_50,0.27175465205450156
embed2_51,0.08334246788960367
embed2_52,0.21518831402856478
embed2_53,0.12996450914852503
embed2_54,0.31325595056063216
embed2_55,0.13027253254965876
embed2_56,0.105081987031016
embed2_57,0.08685581781364107
embed2_58,0.45846358758922295
embed2_59,0.683880750339704
embed2_60,0.13615792855811082
embed2_61,0.15120230456063097
embed2_62,0.4391827757903709
embed2_63,0.08135523917498536
embed2_64,0.42010252073787646
context_1,0.0
context_2,0.0
context_3,0.0
context_4,0.0
